ddd,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
203,0.379456482,0.205469561,0.205469561,0,0,0,0,0,0,0,0,0.283860149,0,0.667711896,0,0,0,0,0.313486296,0,0,0,0,0.350420211,0,0,0.313486296,0,0.205469561,0,0,0,0.350420211,0.205469561,0,0.236061982,0,0.379456482,0.434862759,0,0,0,0,0.312958463,0.205469561,0,0.283860149,0.369190795,0.310453954,0,0,0,0,0.312958463,0.205469561,0.434862759,0,0.482983819,0,0.205469561,0.236061982,0,0.313486296,0.205469561,0,0,0,0.283860149,0.283860149,0,0,0,0,0,0.236061982,0,0,0.236061982,0,0,0,0,0,0,0.350420211,0,0,0,0.205469561,0,0.205469561,0.307690605,0,0,0,0,0.283860149,0,0,0,0.205469561,0.236061982,0,0,0,0.205469561,0,0.236061982,0.379456482,0.379456482,0.236061982,0,0,0.369190795,0.205469561,0,0,0,0,0.205469561,0.379456482,0.420718166,0.434862759,0.236061982,0,0.236061982,0,0.350420211,0,0,0,0,0,0.205469561,0.236061982,0,0,0,0,0.205469561,0,0.313486296,0,0,0,0,0,0.283860149,0,0,0.205469561,0,0,0,0.283860149,0,0,0.205469561,0.369190795,0,0,0,0.236061982,0,0.283860149,0,0,0,0,0,0,0.236061982,0,0,0,0.205469561,0,0,0,0,0,0.236061982,0,0,0,0.313486296,0.205469561,0,0,0,0,0,0.480960871,0,0,0.205469561,0,0.236061982,0,0
204,0.347658215,0.708979044,0.078010209,0,0,0,0,0,0,0.078010209,0.078010209,0,0,0.717077522,0.078010209,0,0,0,0.078010209,0.078010209,0,0,0,0.347658215,0.717077522,0,0,0,0,0,0.69699342,0,0.347658215,0,0.078010209,0.078010209,0.078010209,0,0,0.347658215,0,0.347658215,0,0.347658215,0,0,0,0,0.355858737,0,0.347658215,0.347658215,0.356302999,0.078010209,0.078010209,0.701345435,0.782577648,0.700960341,0.356302999,0,0,0.078010209,0.622292814,0.078010209,0,0.347658215,0,0.622292814,0.347658215,0.701345435,0,0,0,0.356302999,0.078010209,0.078010209,0,0,0.356186176,0,0.712821563,0.347658215,0,0,0.355858737,0,0,0,0.700947928,0.69699342,0,0,0,0.994380446,0.773924414,0.356302999,0.627163407,0.622292814,0,0,0.078010209,0.347658215,0,0,0,0,0,0,0.078010209,0.35558918,0,0.622292814,0,0.078010209,0.078010209,0.078010209,0.622292814,0,0,0.356302999,0,0.078010209,0.078010209,0.712035846,0,0.078010209,0,0.717077522,0,0,0.92634275,0.773924414,0.71309637,0.078010209,0,0,0,0.700960341,0.716135532,0.078010209,0.078010209,0.347658215,0,0,0,0,0.716700537,0,0,0,0.347658215,0.356302999,0.622292814,0.69699342,0.078010209,0,0,0,0,0,0,0,0,0,0.356302999,0.356302999,0,0,0.078010209,0,0.347658215,0.347658215,0.078010209,0.355646979,0.078010209,0.078010209,0.078010209,0,0.716700537,0,0,0,0.078010209,0.347658215,0.078010209,0.078010209,0.078010209,0.716135532,0.355483218,0.347658215,0.078010209,0.626906004,0.356302999,0.078010209,0,0.700383412,0.778686071,0.347658215,0.347658215,0
205,0,0.257670601,0.090989578,0.090303818,0.116841427,0,0.168603114,0.541577689,0.204148972,0,0.143507336,0.090989578,0,0.116841427,0,0.16992192,0.090989578,0,0,0,0.16992192,0.056357621,0.168962824,0.090979353,0.116841427,0,0.116841427,0,0,0,0,0,0.116841427,0.090216106,0,0,0.148091264,0,0.116841427,0.281704798,0,0,0.169220078,0.241070602,0.090989578,0,0.056357621,0.116841427,0.199260962,0.168603114,0.116841427,0.116841427,0.090812005,0.169220078,0.168603114,0,0.241070602,0,0.15955868,0.486873717,0,0.205805862,0.090989578,0,0,0,0,0,0,0.116841427,0.169627713,0.316210383,0.314775969,0.090989578,0,0.090216106,0,0,0.267945137,0.147729323,0.143507336,0.266236354,0,0.28055194,0,0,0.241070602,0,0.164061298,0.116841427,0.116841427,0,0,0.16886472,0,0.169220078,0,0.143507336,0.486873717,0,0.204495235,0,0.143507336,0.056357621,0.256494948,0.116841427,0.056357621,0,0,0.116841427,0.16992192,0.056357621,0,0,0.159284319,0.241070602,0.090216106,0,0,0.116841427,0.090216106,0.116841427,0,0,0.090303818,0.15955868,0,0.090216106,0.241070602,0,0.77336617,0,0.309565313,0.20420652,0.205139341,0,0,0,0,0.136948315,0,0.129145686,0,0,0.168603114,0,0.614236339,0.205601929,0.056357621,0.090216106,0,0,0,0,0.166020802,0,0,0.116841427,0.116841427,0.116841427,0,0,0.153169942,0,0.14579129,0,0,0,0,0.090551631,0,0,0.090989578,0.090989578,0.241070602,0,0.241070602,0,0.056357621,0.090303818,0,0,0,0.143507336,0,0,0.143507336,0,0.28780605,0,0.090989578,0.142799165,0.241070602,0,0.241070602,0,0,0.267893551,0,0
206,0,0,0,0.155597536,0,0.155597536,0,0.374929819,0.273815072,0,0.219878529,0,0.356559814,0.498020128,0.320353035,0.280692596,0.360898581,0,0.374929819,0,0,0,0.219878529,0,0.155597536,0,0,0,0.155597536,0,0,0,0.45027468,0,0.360898581,0,0.399279231,0.453808069,0.280692596,0.360898581,0,0,0,0.219878529,0,0.399279231,0.374929819,0,0,0.360898581,0.219878529,0.35292654,0.155597536,0.155597536,0,0,0,0.280692596,0,0,0,0.219878529,0.616054775,0,0,0.155597536,0,0.386785674,0.280692596,0,0,0.424652171,0.269364364,0.311238858,0.360898581,0.280692596,0,0.155597536,0.356294327,0.473026485,0,0,0,0.361634226,0,0,0,0,0,0.219878529,0,0.360898581,0,0.219878529,0,0.422323432,0.381072427,0,0.280692596,0,0.219878529,0,0,0.219878529,0,0,0.219878529,0,0.274198983,0.445448095,0,0,0,0,0.155597536,0,0,0.422895701,0,0,0.365079074,0,0.273815072,0.462865023,0.155597536,0,0,0,0.347965832,0,0,0,0.155597536,0,0,0,0.311238858,0.155597536,0,0.228015306,0.272249656,0,0,0,0,0.311238858,0.219878529,0.155597536,0.155597536,0.318678011,0.155597536,0,0,0.228015306,0.313197458,0.398919903,0.33026071,0,0,0.219878529,0,0,0,0.155597536,0.579473649,0,0,0.320934458,0,0.155597536,0.228015306,0,0.413715648,0.360898581,0,0.311238858,0.219878529,0,0.228015306,0.155597536,0,0.360898581,0.228015306,0.228015306,0.228015306,0.386785674,0,0.228015306,0.155597536,0.445448095,0,0.219878529,0.155597536,0,0.399279231,0.371423395,0.393536004,0.424571799,0.219878529,0.311238858
207,0,0,0,0,0,0,0,0,0,0,0,0,0.238056111,0.427066899,0,0.238056111,0.238056111,0,0.238056111,0,0,0,0,0,0,0,0,0.145730116,0,0,0,0.238056111,0.145730116,0,0,0,0.401433518,0,0.709719302,0,0,0,0.145730116,0.238056111,0.145730116,0.466711454,0,0,0,0.145730116,0,0,0.238056111,0,0,0.145730116,0.145730116,0.238056111,0.46227678,0,0,0.145730116,0.401433518,0,0,0.145730116,0,0,0.33666218,0.368499448,0,0,0.145730116,0,0,0.145730116,0.238056111,0.368499448,0,0,0,0,0.238056111,0.238056111,0,0,0,0.145730116,0.63816113,0,0,0,0,0.145730116,0,0.145730116,0.238056111,0,0,0.33666218,0.145730116,0,0,0,0,0,0,0,0.238056111,0.46227678,0,0,0.145730116,0,0,0,0,0,0,0,0.238056111,0,0.238056111,0,0.238056111,0,0.447851484,0.333817667,0,0,0,0,0.238056111,0,0,0,0,0,0,0,0,0,0,0.145730116,0,0,0,0,0,0,0.560278837,0,0,0,0,0,0,0,0,0,0,0.368499448,0.145730116,0.277002582,0.401433518,0.277002582,0,0,0.238056111,0,0,0,0.272000157,0.145730116,0,0.145730116,0.238056111,0,0,0,0,0,0.238056111,0,0.145730116,0.238056111,0,0,0.279120007,0,0,0,0.145730116,0,0.401433518,0,0,0.145730116,0,0.145730116
208,0.0913976,0,0,0.0913976,0.161421475,0,0.0913976,0.0913976,0.305838778,0,0.0913976,0,0,0.214878744,0,0.229480264,0,0,0.291862702,0.199834664,0.0913976,0,0.0913976,0,0.228411466,0.0913976,0.147505075,0,0.161421475,0,0,0.252780575,0.26524115,0,0,0.0913976,0.147505075,0,0.0913976,0,0,0.0913976,0,0.353002476,0,0,0,0,0.229480264,0.229480264,0,0.218665589,0,0,0.0913976,0.291862702,0.174638729,0.0913976,0,0,0.197109632,0.291862702,0,0,0,0.161421475,0,0,0.22859666,0,0.229480264,0,0.185500442,0,0,0,0.388080809,0,0,0.0913976,0.0913976,0.309517733,0,0,0.147505075,0.229480264,0.0913976,0,0.265391369,0,0,0,0,0.0913976,0,0.0913976,0,0,0,0,0.199834664,0,0,0,0.0913976,0,0,0,0,0.147505075,0,0,0.464395527,0.26524115,0,0.229480264,0.305838778,0.291862702,0,0,0,0.147505075,0.263494448,0.338134315,0.279800805,0,0,0,0.218468241,0,0.0913976,0,0.173525987,0.147505075,0,0,0.161421475,0,0,0,0.237814168,0.280567433,0,0,0.0913976,0.226797223,0.226797223,0,0.47790219,0,0,0,0,0,0,0.358548436,0.147505075,0.147505075,0,0.147505075,0,0,0.476598391,0.237814168,0.229480264,0,0,0.0913976,0,0,0.199834664,0.23733608,0.0913976,0.0913976,0.147505075,0.197109632,0,0,0.197109632,0,0,0.0913976,0,0,0,0.291862702,0.219743974,0.197109632,0.172472426,0.147505075,0,0,0.26524115,0.147505075,0,0,0.0913976,0.147505075,0,0.229480264
209,0,0.130481676,0.130481676,0.129498275,0,0,0.285055755,0.130481676,0.286779456,0,0.41989635,0.130481676,0,0.515549264,0,0.284148706,0.419012866,0,0.604369874,0,0.130481676,0.080818451,0.438128881,0.521570526,0,0,0,0,0,0,0,0,0.315391663,0.531269607,0,0,0.130481676,0.801179092,0.315391663,0.130481676,0,0,0.129372494,0,0.42265398,0,0.080818451,0,0.341317109,0.130481676,0,0,0.338580762,0.438404422,0.130481676,0,0,0,0.102439473,0,0,0.337157904,0.130481676,0,0,0,0,0,0,0.41989635,0.130481676,0.286927197,0.130481676,0.286927197,0,0.129372494,0,0,0.080818451,0.283451386,0,0.41989635,0,0.315391663,0,0,0.613267392,0,0.418444907,0,0,0,0,0.340102333,0,0.286025651,0.604369874,0,0.255542069,0,0.130481676,0,0,0.080818451,0.130481676,0,0.080818451,0,0.315391663,0,0.130481676,0.080818451,0.255542069,0,0.273948908,0,0.129372494,0.315391663,0,0,0.589529412,0,0.315391663,0.41989635,0.129498275,0.102439473,0.41989635,0.129372494,0.41989635,0,0.403099325,0.604369874,0.130481676,0.13022703,0.418013257,0,0.255542069,0,0,0.274376581,0,0.267400832,0,0,0.130481676,0,0,0.129372494,0.521300694,0.129372494,0.255542069,0,0,0.255542069,0.130382089,0,0.41989635,0,0,0.315391663,0,0,0.080818451,0,0.286927197,0.613267392,0,0,0.613267392,0.129853647,0,0,0.130481676,0.130481676,0,0,0.255542069,0,0.080818451,0.129498275,0,0,0,0,0.41989635,0,0.729586849,0,0.28554754,0,0.130481676,0.130318505,0.524146784,0,0,0,0,0,0,0
210,0,0.167943389,0.019550595,0,0,0,0,0,0,0.019550595,0.019550595,0,0,0.019550595,0.019550595,0.339183713,0,0,0.019550595,0.019550595,0,0.185965288,0,0.199090917,0.019550595,0,0,0.339183713,0,0,0.371930575,0,0,0,0.019550595,0.019550595,0.019550595,0,0,0.167943389,0,0,0,0.35781145,0.199090917,0,0.199090917,0,0.019550595,0,0.459159478,0.199090917,0.251217624,0.019550595,0.019550595,0.019550595,0.251337017,0.019550595,0.019550595,0,0,0.199593929,0,0.019550595,0,0,0,0,0,0.019550595,0,0.378484575,0.167943389,0.019550595,0.019550595,0.019550595,0,0,0.168977358,0.185965288,0,0.250575478,0,0.250575478,0.186990144,0,0.35781145,0.357451634,0.186505623,0,0.199090917,0,0,0.199593929,0,0.019550595,0.200048542,0,0,0,0.019550595,0.185965288,0,0,0.167943389,0,0,0,0.019550595,0.019550595,0,0,0,0.019550595,0.186762821,0.16907752,0,0,0,0.339746696,0,0.019550595,0.186990144,0.019550595,0,0.019550595,0,0.019550595,0.167943389,0,0.167943389,0.185965288,0.16907752,0.019550595,0,0,0,0.339696002,0.199835433,0.019550595,0.019550595,0,0,0.250455722,0,0.199090917,0.4283178,0.185965288,0.250455722,0,0,0.019550595,0,0,0.019550595,0,0,0,0,0,0,0,0,0,0.019550595,0.019550595,0,0,0.019550595,0,0,0.272433995,0.317953111,0.250609842,0.16907752,0.019550595,0.355921518,0,0.251217624,0,0,0.185965288,0.019550595,0,0.019550595,0.339474375,0.019550595,0.251046658,0.168096067,0,0.019550595,0.019550595,0.16907752,0.019550595,0.167943389,0.019550595,0.019550595,0.167943389,0.185965288,0
211,0,0,0.027803237,0,0,0,0,0.283130619,0,0.027803237,0.027803237,0.283130619,0,0.284492473,0.027803237,0,0.283130619,0,0.284492473,0.027803237,0,0,0,0,0.027803237,0,0,0.482358995,0,0.283130619,0.52892887,0,0,0.283130619,0.027803237,0.027803237,0.027803237,0,0,0,0,0,0,0,0,0.52892887,0,0,0.027803237,0,0,0,0.357260905,0.027803237,0.027803237,0.027803237,0.027803237,0.027803237,0.027803237,0,0,0.027803237,0,0.027803237,0,0,0,0,0.283130619,0.027803237,0,0,0,0.027803237,0.027803237,0.027803237,0,0,0.027803237,0,0,0,0,0,0.027803237,0,0,0,0.027803237,0,0,0,0,0.027803237,0,0.284492473,0.027803237,0,0,0,0.027803237,0,0,0,0,0,0,0,0.027803237,0.027803237,0,0,0,0.027803237,0.027803237,0.027803237,0,0,0,0.483159621,0,0.284492473,0.027803237,0.284492473,0.283130619,0.027803237,0.283130619,0.027803237,0,0,0,0,0.027803237,0.027803237,0,0,0,0.483087529,0.027803237,0.027803237,0.027803237,0,0,0.356177392,0,0,0.027803237,0,0.356177392,0,0,0.027803237,0,0,0.027803237,0,0,0,0,0,0,0,0,0,0.027803237,0.027803237,0,0,0.027803237,0,0,0,0.357073953,0.356396568,0.027803237,0.027803237,0.027803237,0,0.357260905,0,0,0.283130619,0.027803237,0,0.284492473,0.027803237,0.027803237,0.357017772,0.027803237,0,0.027803237,0.027803237,0.027803237,0.027803237,0.595849782,0.027803237,0.027803237,0,0,0
212,0.17139737,0,0,0.17139737,0,0.286510549,0.17139737,0.17139737,0.17139737,0,0.17139737,0.286510549,0.417432864,0,0,0,0,0.286510549,0,0,0.17139737,0,0.17139737,0,0,0.17139737,0,0,0.506298815,0.506298815,0.286510549,0,0,0,0,0.17139737,0,0,0.704449884,0,0,0.17139737,0,0.17139737,0,0,0,0,0,0,0,0,0,0,0.17139737,0.497405138,0.497405138,0.526107336,0,0,0.17139737,0,0,0,0,0.505373991,0,0,0,0,0,0,0.17139737,0,0,0,0,0,0,0.17139737,0.333864274,0.286510549,0,0,0.286510549,0,0.17139737,0,0,0.286510549,0.286510549,0.286510549,0,0.17139737,0.506298815,0.17139737,0,0,0.417432864,0.417432864,0,0,0,0,0.17139737,0,0,0,0,0,0,0,0,0,0,0,0.17139737,0,0,0,0,0,0.17139737,0,0.17139737,0,0,0,0.17139737,0,0.17139737,0.286510549,0.17139737,0,0.286510549,0.683280748,0,0,0,0,0,0,0,0,0.17139737,0,0,0,0,0,0,0,0,0,0,0.17139737,0,0.497405138,0,0,0,0,0,0,0,0,0,0.17139737,0,0,0,0,0.17139737,0.17139737,0,0.17139737,0,0,0.17139737,0,0,0.17139737,0,0,0,0,0.17139737,0.17139737,0.17139737,0,0,0,0,0,0.506298815,0,0.17139737,0,0,0
213,0.142917724,0,0,0.142917724,0,0,0.535163685,0.142917724,0.142917724,0,0.386250084,0,0,0,0,0,0,0,0.358836525,0,0.142917724,0,0.626398292,0,0,0.142917724,0,0,0,0,0.569745786,0,0,0,0,0.142917724,0,0,0.142917724,0.358836525,0,0.142917724,0,0.142917724,0,0,0,0,0,0,0,0,0,0.631450134,0.142917724,0,0,0.142917724,0,0,0.142917724,0.358836525,0,0,0,0,0,0,0,0.398235214,0,0,0.142917724,0,0,0,0,0,0,0.142917724,0.142917724,0,0,0,0.398235214,0,0.142917724,0,0,0,0,0,0,0.341556329,0,0.142917724,0,0,0,0,0,0,0,0.398235214,0.631578749,0,0,0,0,0,0,0,0,0,0,0.312479929,0.142917724,0,0,0,0,0,0.142917724,0,0.142917724,0,0,0,0.142917724,0,0.142917724,0,0.142917724,0.358836525,0,0,0,0.358836525,0,0,0,0,0,0,0.343611964,0.398235214,0,0,0.312479929,0.312479929,0,0,0,0,0,0.142917724,0,0,0,0,0,0.398235214,0,0,0,0,0,0.142917724,0,0,0.312479929,0,0.142917724,0.142917724,0,0.142917724,0,0,0.142917724,0,0,0.537354903,0,0,0,0,0.142917724,0.142917724,0.142917724,0,0,0,0,0,0,0,0.142917724,0,0,0
214,0,0,0,0,0,0,0,0,0,0.154415524,0,0,0,0.399417417,0.369367435,0.154415524,0,0,0,0,0.154415524,0,0,0.335541575,0.154415524,0,0,0,0.154415524,0.154415524,0,0.335541575,0,0,0.154415524,0.216670544,0,0,0.154415524,0,0,0,0,0.216670544,0,0.154415524,0.42781868,0.216670544,0.264212768,0,0,0,0,0.216670544,0,0.154415524,0.154415524,0,0,0.154415524,0.216670544,0,0,0.154415524,0.154415524,0,0.154415524,0,0,0,0,0,0.154415524,0,0.216670544,0,0.369367435,0.216670544,0,0,0,0,0,0.154415524,0,0,0,0,0,0.154415524,0,0.47249301,0,0.154415524,0,0,0,0,0,0,0.335541575,0.216670544,0,0,0,0,0,0.216670544,0,0,0.216670544,0,0,0.266064426,0,0,0,0,0,0,0,0,0.154415524,0.266064426,0,0.216670544,0,0.154415524,0,0.593715658,0,0,0.154415524,0,0.266064426,0,0,0,0,0,0,0,0,0,0.154415524,0,0,0,0,0,0,0,0,0.335541575,0,0.573283637,0,0,0.216670544,0,0,0,0.263871973,0.335541575,0,0,0,0,0,0.154415524,0,0.216670544,0,0,0,0.335541575,0,0,0.154415524,0,0,0.216670544,0,0,0,0,0,0.154415524,0,0.154415524,0,0,0.154415524,0,0,0,0,0.216670544,0,0
215,0.107057701,0.509390009,0.107057701,0.107057701,0,0.107057701,0.267471044,0,0.279171068,0,0,0,0,0.263704656,0,0.107057701,0.259213885,0.2723194,0.107057701,0.259213885,0.107057701,0.268665782,0.107057701,0.107057701,0.651071888,0.274187713,0.383198909,0.37513397,0,0,0,0,0.271235361,0.107057701,0.375237194,0.504617237,0.452045241,0.107057701,0.107057701,0,0,0,0,0.64135135,0.429498775,0,0,0.506981588,0.107057701,0.107057701,0.107057701,0.263704656,0.268665782,0.107057701,0,0.2755087,0.278114271,0.107057701,0.107057701,0.267471044,0.266110019,0.340597648,0.374330603,0.267471044,0,0,0,0.259213885,0.569360603,0.506061343,0,0,0.107057701,0.107057701,0,0,0,0,0.340597648,0,0.107057701,0.481677813,0,0.378633225,0.675462872,0.107057701,0.107057701,0.271799397,0.369400605,0,0.107057701,0,0.267471044,0.276016874,0,0.107057701,0.107057701,0.107057701,0,0,0.259213885,0.107057701,0.107057701,0.25063869,0.107057701,0.107057701,0,0.25063869,0.107057701,0.623795974,0.254861314,0.267471044,0,0.25063869,0.107057701,0.275138205,0,0.275695565,0.107057701,0.107057701,0.107057701,0.263704656,0.511240527,0.278114271,0.107057701,0,0,0.271235361,0.25063869,0,0.107057701,0.107057701,0.284388341,0.460855496,0.107057701,0,0,0.270150979,0,0.254861314,0,0,0.340597648,0.107057701,0,0.283342067,0.279731211,0.107057701,0.504617237,0.107057701,0.254861314,0.504617237,0.340597648,0,0.271424689,0,0.364115795,0.263704656,0.107057701,0.504869174,0.107057701,0,0,0,0.107057701,0.107057701,0.356428696,0,0.353088995,0.107057701,0.107057701,0,0.107057701,0.107057701,0.440665965,0.107057701,0.268665782,0,0.354734317,0.107057701,0,0.107057701,0.107057701,0.353088995,0.340597648,0.372140493,0.353088995,0.355166614,0.282726926,0.506947088,0.565550587,0.375237194,0.562289071,0.263704656,0,0.107057701,0.107057701,0.436293001,0.107057701,0
216,0.296637343,0.246553221,0.036509139,0.164940058,0.15200474,0,0,0,0.222456688,0.168932353,0.036509139,0,0.164940058,0.225363822,0.036509139,0,0,0,0.249241666,0.036509139,0,0,0,0,0.156106858,0,0.15200474,0.164940058,0.246553221,0,0,0,0.15200474,0,0.036509139,0.036509139,0.290194277,0,0.498040381,0.43473589,0,0.412245498,0,0,0,0.164940058,0,0.284637748,0.333753612,0,0.15200474,0.224300387,0.036509139,0.249007917,0.168119044,0.168119044,0.249241666,0.036509139,0.036509139,0,0,0.440362654,0,0.288934368,0.345732865,0.164940058,0,0,0,0.335132344,0.296637343,0.286078486,0.15200474,0.168932353,0.168932353,0.036509139,0,0.441029663,0.221377982,0.218350195,0,0.222377393,0.444017537,0.412245498,0.036509139,0,0,0,0.506291983,0.15200474,0.289644492,0,0,0.249000408,0.246553221,0.168932353,0.036509139,0,0.50560875,0,0.289679297,0.50560875,0.444017537,0,0,0.15200474,0,0.246553221,0.168601905,0.289670562,0,0,0,0.249241666,0.24866007,0.036509139,0.654521277,0,0.164940058,0.529224495,0,0.156327726,0.249007917,0.168932353,0.164940058,0.506925168,0,0.168932353,0.164940058,0.164940058,0,0.296637343,0.155523842,0.156327726,0.15200474,0,0,0.249007917,0.168119044,0.226997748,0.036509139,0.15200474,0,0.246553221,0,0,0.347631555,0.15200474,0,0,0.476763751,0.413858995,0.633397883,0.164940058,0.249241666,0.292640393,0,0.15200474,0.15200474,0.15200474,0,0,0.164940058,0,0.155893784,0.036509139,0.164940058,0,0.249007917,0.296637343,0.246553221,0.164940058,0.29735729,0.036509139,0.298875611,0.036509139,0.036509139,0,0.296455107,0,0,0,0.24866007,0.164940058,0.531119275,0.036509139,0.298678527,0.296281589,0.036509139,0.292640393,0.168932353,0.291936378,0.298678527,0.249100304,0,0.168864362,0.249000408,0.15200474,0.164940058,0
217,0.122863305,0.385710254,0,0.122863305,0,0,0.3012866,0.122863305,0.122863305,0,0.122863305,0,0.122863305,0,0,0,0,0,0,0.102910629,0.377131145,0,0.122863305,0.356556459,0.310491087,0.29368091,0,0,0,0,0,0,0,0,0.415414793,0.319928268,0.102910629,0.102910629,0.122863305,0.221165946,0,0.122863305,0,0.386298265,0,0,0,0,0,0,0,0,0,0,0.377131145,0,0.221165946,0.308094563,0,0,0.122863305,0.356556459,0,0.292162801,0.293198102,0,0,0,0.155933646,0,0.102910629,0.242492585,0.370972865,0.102910629,0,0,0.461712827,0,0.253001517,0.122863305,0.122863305,0.221165946,0,0.369016368,0.291374712,0,0.281256394,0,0,0,0,0,0.312808731,0.172246213,0,0.122863305,0.122863305,0,0,0,0.463023988,0,0,0,0.253001517,0.122863305,0,0,0,0.311348853,0,0,0,0,0,0.221165946,0.122863305,0,0,0,0,0.122863305,0.160268491,0,0.122863305,0,0,0.27549651,0.251219461,0,0.251647059,0.102910629,0.253001517,0.122863305,0,0,0,0,0,0,0,0.458133625,0,0,0.122863305,0.122863305,0.563520228,0,0,0,0.563520228,0,0,0.299950532,0,0.122863305,0,0,0,0.160200899,0.2686323,0,0,0,0,0,0,0.122863305,0.102910629,0.102910629,0.102910629,0,0.122863305,0.173754953,0.243936412,0.122863305,0.243936412,0.102910629,0.173754953,0.27549651,0,0.122863305,0,0,0,0.122863305,0.122863305,0.172286869,0.253001517,0.102910629,0,0.157638446,0.221165946,0,0.221165946,0.122863305,0.173612098,0.221165946,0,0
218,0,0.421227305,0,0,0.136858481,0.136858481,0.38688597,0,0,0,0,0.182337417,0.172539714,0,0,0,0,0,0,0,0.227985038,0.227985038,0.227985038,0.227985038,0.414196615,0.377246405,0,0,0.226071587,0,0,0,0,0,0.565212235,0.473351857,0.227985038,0,0,0,0,0,0,0.414831053,0.227548687,0,0.182337417,0,0.227548687,0.136858481,0.136858481,0,0,0.227985038,0.227985038,0,0,0.377246405,0,0,0.227985038,0.227985038,0,0.38688597,0.38688597,0,0,0,0.172539714,0,0,0.227985038,0.409239885,0.136858481,0,0,0.468419279,0,0.172539714,0,0.227985038,0.226071587,0,0.467523498,0.43092464,0,0.172539714,0.227985038,0.227985038,0,0.136858481,0.182337417,0.414831053,0.172539714,0.136858481,0,0.172539714,0.227985038,0,0,0.464314004,0.226071587,0,0,0,0.172539714,0,0,0,0.421227305,0,0,0,0,0,0,0,0,0.136858481,0.227985038,0,0.172539714,0.225177602,0,0,0,0,0.41037909,0,0,0.136858481,0,0,0.172539714,0,0,0,0,0,0,0,0.377246405,0,0.227453511,0.227985038,0.172539714,0,0,0,0,0,0.79136418,0,0.45889275,0,0,0,0.136858481,0.136858481,0.172539714,0.377246405,0.182337417,0.136858481,0.136858481,0,0,0,0.226329044,0.136858481,0,0,0,0,0.172539714,0,0,0,0,0.172539714,0.38688597,0.136858481,0,0,0,0.136858481,0.172539714,0,0.172539714,0,0,0,0.172539714,0,0,0,0.172539714,0.172539714,0,0,0
219,0.176555001,0.172286955,0.058442367,0.058442367,0,0.284326656,0.191191056,0.171212022,0.1909188,0.061846203,0.278255525,0,0,0.17691822,0,0.058442367,0,0.058442367,0.438391166,0,0.085090911,0.085090911,0.082851498,0.329541812,0.855432367,0.058442367,0.283819736,0.058442367,0,0.061846203,0,0,0.471554616,0.436154296,0.058442367,0.058442367,0.179190246,0.058442367,0.058442367,0.177572527,0.061846203,0.166601796,0.182039857,0.176555001,0.082851498,0.061846203,0.278255525,0.082851498,0.332731359,0.189072132,0.176555001,0.166601796,0.247161007,0.290423291,0.180168646,0.084384591,0.187073839,0.084363648,0.184244755,0.058442367,0.058442367,0.061846203,0.189072132,0.058442367,0,0.166601796,0,0.278255525,0.187073839,0.084107597,0,0,0.336586627,0.175828078,0,0.285045768,0,0.278255525,0.366155133,0.182039857,0.175828078,0.166601796,0,0.082304482,0.176402,0.058442367,0.058442367,0.442294675,0.287821258,0,0.058442367,0,0.085090911,0.185702367,0.166601796,0.251205006,0.286333258,0.058442367,0.278255525,0,0.061846203,0.176555001,0.058442367,0,0.058442367,0.058442367,0,0,0.058442367,0.186305176,0,0.438391166,0,0,0.334871622,0.058442367,0.182039857,0.058442367,0.058442367,0.243844839,0.058442367,0,0.191191056,0.187073839,0.084363648,0,0,0.252224965,0.438627299,0,0.058442367,0.1760716,0.242376052,0.179190246,0.058442367,0,0.278255525,0.058442367,0.240872973,0,0.171212022,0.166601796,0.061846203,0.058442367,0.285045768,0.290516001,0.329541812,0.058442367,0.190128286,0.058442367,0.24676845,0.176555001,0,0,0.058442367,0.278255525,0.058442367,0,0.058442367,0.081850699,0.058442367,0,0,0.061846203,0.245144977,0.328438314,0.058442367,0,0.058442367,0.085090911,0.176555001,0.166601796,0.289325774,0.185694535,0.058442367,0.058442367,0.084384591,0,0.250369924,0.058442367,0.278255525,0.190432794,0.058442367,0.253594515,0.181258384,0.058442367,0.189977207,0.2504299,0.252658638,0.329541812,0.058442367,0.058442367,0.464512255,0.278255525,0.278255525,0.083526921,0.247634016,0.329541812,0.249073573,0.061846203
